,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,HuBERT,WHN-L1,0.7066,0.0,0.9587,0.0038,0.2522,0.0038
1,RS-C,HuBERT,ENQ-L1,0.7009,0.0,0.9393,0.0027,0.2384,0.0027
2,RS-C,HuBERT,END1-L1,0.8341,0.0,0.9658,0.0032,0.1317,0.0032
3,RS-C,HuBERT,END2-L1,0.7927,0.0,0.9568,0.0021,0.1641,0.0021
4,RS-C,HuBERT,ENSC-L1,0.6561,0.0,0.9394,0.0027,0.2833,0.0027
5,RS-C,HuBERT,PSH-L1,0.8761,0.0,0.9729,0.0012,0.0968,0.0012
6,RS-C,HuBERT,TST-L1,0.7248,0.0,0.9737,0.0031,0.2489,0.0031
7,RS-C,HuBERT,Global,0.7444,0.0,0.9578,0.0008,0.2134,0.0008
