,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,AMAuT,WHN-L2,0.6111,0.0,0.6961,0.0039,0.085,0.0039
1,US8-C,AMAuT,ENSC-L2,0.5539,0.0003,0.6384,0.0173,0.0845,0.0173
2,US8-C,AMAuT,PSH-L2,0.5549,0.0,0.581,0.0053,0.0261,0.0053
3,US8-C,AMAuT,TST-L2,0.518,0.0,0.6458,0.0093,0.1278,0.0093
4,US8-C,AMAuT,Global,0.5594,0.0001,0.642,0.0067,0.0826,0.0067
