,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,AMAuT,WHN-L2,0.7675,0.0,0.9693,0.0015,0.2018,0.0015
1,RS-C,AMAuT,ENQ-L2,0.6568,0.0,0.9415,0.0016,0.2846,0.0016
2,RS-C,AMAuT,END1-L2,0.8405,0.0,0.9709,0.0013,0.1304,0.0013
3,RS-C,AMAuT,END2-L2,0.7491,0.0,0.9603,0.0014,0.2112,0.0014
4,RS-C,AMAuT,ENSC-L2,0.6953,0.0,0.9445,0.002,0.2492,0.002
5,RS-C,AMAuT,PSH-L2,0.7673,0.0,0.9748,0.0021,0.2075,0.0021
6,RS-C,AMAuT,TST-L2,0.6751,0.0,0.9831,0.0014,0.308,0.0014
7,RS-C,AMAuT,Global,0.7337,0.0,0.9652,0.0013,0.2314,0.0013
