,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,PANNs,WHN-L2,0.7043,0.0,0.8071,0.0047,0.1028,0.0047
1,SC2-C,PANNs,ENQ-L2,0.7647,0.0,0.7998,0.0052,0.0351,0.0052
2,SC2-C,PANNs,END1-L2,0.8401,0.0,0.8398,0.006,-0.0003,0.006
3,SC2-C,PANNs,END2-L2,0.8354,0.0,0.8408,0.0042,0.0054,0.0042
4,SC2-C,PANNs,ENSC-L2,0.688,0.0,0.7887,0.0015,0.1007,0.0015
5,SC2-C,PANNs,PSH-L2,0.5676,0.0,0.621,0.0042,0.0535,0.0042
6,SC2-C,PANNs,TST-L2,0.6909,0.0,0.7695,0.0196,0.0787,0.0196
7,SC2-C,PANNs,Global,0.7273,0.0,0.781,0.0036,0.0537,0.0036
