,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,PANNs,WHN-L1,0.7129,0.0001,0.7717,0.0065,0.0588,0.0065
1,SC2-C,PANNs,ENQ-L1,0.7519,0.0,0.7595,0.0019,0.0076,0.0019
2,SC2-C,PANNs,END1-L1,0.8368,0.0,0.832,0.0023,-0.0048,0.0024
3,SC2-C,PANNs,END2-L1,0.84,0.0,0.8331,0.0023,-0.0069,0.0024
4,SC2-C,PANNs,ENSC-L1,0.6816,0.0002,0.7455,0.0065,0.0639,0.0065
5,SC2-C,PANNs,PSH-L1,0.7043,0.0001,0.6889,0.0052,-0.0153,0.0052
6,SC2-C,PANNs,TST-L1,0.7071,0.0001,0.7548,0.0116,0.0477,0.0116
7,SC2-C,PANNs,Global,0.7478,0.0,0.7694,0.0021,0.0216,0.0021
