,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,PANNs,WHN-L1,0.8671,0.0001,0.896,0.0024,0.0289,0.0024
1,SC2-C,PANNs,ENQ-L1,0.8624,0.0,0.8897,0.0016,0.0273,0.0016
2,SC2-C,PANNs,END1-L1,0.895,0.0,0.9029,0.0028,0.0079,0.0028
3,SC2-C,PANNs,END2-L1,0.8881,0.0,0.9021,0.0017,0.014,0.0017
4,SC2-C,PANNs,ENSC-L1,0.8404,0.0,0.885,0.0035,0.0446,0.0035
5,SC2-C,PANNs,PSH-L1,0.862,0.0002,0.8819,0.0022,0.0198,0.0022
6,SC2-C,PANNs,TST-L1,0.3659,0.0001,0.8398,0.0045,0.474,0.0045
7,SC2-C,PANNs,Global,0.7973,0.0,0.8853,0.0008,0.0881,0.0008
