,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,HuBERT,WHN-L2,0.703,0.0,0.6731,0.0139,-0.0299,0.0139
1,RS-C,HuBERT,ENQ-L2,0.7195,0.0,0.7689,0.0077,0.0494,0.0077
2,RS-C,HuBERT,END1-L2,0.8364,0.0,0.8834,0.0092,0.047,0.0092
3,RS-C,HuBERT,END2-L2,0.7833,0.0,0.8233,0.0101,0.04,0.0101
4,RS-C,HuBERT,ENSC-L2,0.6641,0.0,0.6766,0.0152,0.0124,0.0152
5,RS-C,HuBERT,PSH-L2,0.8419,0.0,0.7927,0.0078,-0.0492,0.0078
6,RS-C,HuBERT,TST-L2,0.7296,0.0,0.6785,0.0151,-0.0511,0.0151
7,RS-C,HuBERT,Global,0.7445,0.0,0.7543,0.0087,0.0099,0.0087
