,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,HuBERT,WHN-L2,0.932,0.0,0.9701,0.0006,0.0381,0.0006
1,SC2-C,HuBERT,ENQ-L2,0.9425,0.0,0.9655,0.0006,0.023,0.0006
2,SC2-C,HuBERT,END1-L2,0.9628,0.0,0.9697,0.0004,0.0069,0.0004
3,SC2-C,HuBERT,END2-L2,0.9587,0.0,0.9708,0.0004,0.0121,0.0003
4,SC2-C,HuBERT,ENSC-L2,0.9229,0.0,0.9664,0.0006,0.0435,0.0006
5,SC2-C,HuBERT,PSH-L2,0.6987,0.0,0.9592,0.0013,0.2605,0.0013
6,SC2-C,HuBERT,TST-L2,0.9408,0.0,0.9718,0.0003,0.0311,0.0003
7,SC2-C,HuBERT,Global,0.9083,0.0,0.9676,0.0002,0.0593,0.0002
