,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,PANNs,WHN-L2,0.7043,0.0,0.8447,0.0027,0.1404,0.0027
1,SC2-C,PANNs,ENQ-L2,0.7647,0.0,0.8265,0.0025,0.0617,0.0025
2,SC2-C,PANNs,END1-L2,0.8401,0.0,0.8687,0.0004,0.0286,0.0004
3,SC2-C,PANNs,END2-L2,0.8354,0.0,0.8666,0.0007,0.0312,0.0007
4,SC2-C,PANNs,ENSC-L2,0.688,0.0,0.8192,0.0014,0.1312,0.0014
5,SC2-C,PANNs,PSH-L2,0.5676,0.0,0.7169,0.0015,0.1494,0.0015
6,SC2-C,PANNs,TST-L2,0.6909,0.0,0.8697,0.0022,0.1788,0.0022
7,SC2-C,PANNs,Global,0.7273,0.0,0.8303,0.0009,0.1031,0.0009
