,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,AMAuT,WHN-L1,0.7747,0.0,0.8589,0.0016,0.0841,0.0016
1,SC2-C,AMAuT,ENQ-L1,0.8451,0.0001,0.869,0.0009,0.0239,0.0009
2,SC2-C,AMAuT,END1-L1,0.9038,0.0,0.918,0.0005,0.0141,0.0005
3,SC2-C,AMAuT,END2-L1,0.9085,0.0,0.9208,0.0009,0.0123,0.0009
4,SC2-C,AMAuT,ENSC-L1,0.7434,0.0,0.8372,0.002,0.0938,0.002
5,SC2-C,AMAuT,PSH-L1,0.7395,0.0001,0.7676,0.001,0.0281,0.001
6,SC2-C,AMAuT,TST-L1,0.8871,0.0,0.9249,0.0008,0.0378,0.0009
7,SC2-C,AMAuT,Global,0.8289,0.0,0.8709,0.0007,0.042,0.0007
