,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,HuBERT,WHN-L2,0.703,0.0,0.9522,0.0028,0.2492,0.0028
1,RS-C,HuBERT,ENQ-L2,0.7195,0.0,0.9371,0.0021,0.2176,0.0021
2,RS-C,HuBERT,END1-L2,0.8364,0.0,0.9596,0.0034,0.1233,0.0034
3,RS-C,HuBERT,END2-L2,0.7833,0.0,0.9503,0.0039,0.167,0.0039
4,RS-C,HuBERT,ENSC-L2,0.6641,0.0,0.9338,0.0033,0.2696,0.0033
5,RS-C,HuBERT,PSH-L2,0.8419,0.0,0.9639,0.0016,0.122,0.0016
6,RS-C,HuBERT,TST-L2,0.7296,0.0,0.9633,0.0032,0.2337,0.0032
7,RS-C,HuBERT,Global,0.7445,0.0,0.9514,0.0025,0.207,0.0025
