,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,PANNs,WHN-L2,0.8268,0.0,0.8693,0.0016,0.0424,0.0016
1,US8-C,PANNs,ENSC-L2,0.7117,0.0,0.8385,0.0031,0.1269,0.0031
2,US8-C,PANNs,PSH-L2,0.7919,0.0,0.8514,0.0029,0.0594,0.0029
3,US8-C,PANNs,TST-L2,0.5005,0.0,0.8644,0.0051,0.3639,0.0051
4,US8-C,PANNs,Global,0.718,0.0,0.8558,0.0023,0.1377,0.0023
