,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,PANNs,WHN-L1,0.815,0.0,0.8899,0.0043,0.075,0.0043
1,RS-C,PANNs,ENQ-L1,0.7616,0.0,0.8323,0.0015,0.0707,0.0015
2,RS-C,PANNs,END1-L1,0.8816,0.0,0.9147,0.0013,0.0331,0.0013
3,RS-C,PANNs,END2-L1,0.8504,0.0,0.8978,0.0013,0.0474,0.0013
4,RS-C,PANNs,ENSC-L1,0.7391,0.0,0.8404,0.005,0.1013,0.005
5,RS-C,PANNs,PSH-L1,0.9325,0.0,0.9502,0.0005,0.0177,0.0005
6,RS-C,PANNs,TST-L1,0.7108,0.0,0.7443,0.0038,0.0335,0.0038
7,RS-C,PANNs,Global,0.8015,0.0,0.862,0.001,0.0605,0.001
