,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,HuBERT,WHN-L1,0.9354,0.0,0.9398,0.002,0.0044,0.002
1,SC2-C,HuBERT,ENQ-L1,0.9346,0.0,0.9354,0.0025,0.0008,0.0025
2,SC2-C,HuBERT,END1-L1,0.9577,0.0,0.9539,0.0021,-0.0038,0.0021
3,SC2-C,HuBERT,END2-L1,0.964,0.0,0.9587,0.002,-0.0053,0.002
4,SC2-C,HuBERT,ENSC-L1,0.9197,0.0,0.9309,0.0015,0.0113,0.0015
5,SC2-C,HuBERT,PSH-L1,0.8268,0.0,0.8946,0.0055,0.0678,0.0055
6,SC2-C,HuBERT,TST-L1,0.9431,0.0,0.9575,0.0028,0.0143,0.0028
7,SC2-C,HuBERT,Global,0.9259,0.0,0.9387,0.0013,0.0128,0.0013
