,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,HuBERT,WHN-L2,0.932,0.0,0.9324,0.0037,0.0003,0.0037
1,SC2-C,HuBERT,ENQ-L2,0.9425,0.0,0.9338,0.003,-0.0087,0.003
2,SC2-C,HuBERT,END1-L2,0.9628,0.0,0.955,0.0023,-0.0078,0.0023
3,SC2-C,HuBERT,END2-L2,0.9587,0.0,0.9522,0.0021,-0.0065,0.0021
4,SC2-C,HuBERT,ENSC-L2,0.9229,0.0,0.9199,0.0042,-0.0031,0.0042
5,SC2-C,HuBERT,PSH-L2,0.6987,0.0,0.8262,0.0118,0.1275,0.0118
6,SC2-C,HuBERT,TST-L2,0.9408,0.0,0.9513,0.003,0.0106,0.003
7,SC2-C,HuBERT,Global,0.9083,0.0,0.9244,0.0019,0.016,0.0019
