,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,VS-C,HuBERT,WHN-L1,0.5792,0.0,0.9223,0.0013,0.3431,0.0013
1,VS-C,HuBERT,ENQ-L1,0.6962,0.0,0.9199,0.0004,0.2237,0.0004
2,VS-C,HuBERT,END1-L1,0.8482,0.0,0.9264,0.0007,0.0782,0.0007
3,VS-C,HuBERT,END2-L1,0.8335,0.0,0.9265,0.0001,0.0931,0.0001
4,VS-C,HuBERT,ENSC-L1,0.6397,0.0,0.9225,0.0002,0.2828,0.0002
5,VS-C,HuBERT,PSH-L1,0.8881,0.0,0.9075,0.0015,0.0195,0.0015
6,VS-C,HuBERT,TST-L1,0.7084,0.0,0.9229,0.0013,0.2144,0.0013
7,VS-C,HuBERT,Global,0.7419,0.0,0.9211,0.0002,0.1792,0.0002
