,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,PANNs,WHN-L2,0.7043,0.0,0.8413,0.001,0.1369,0.001
1,SC2-C,PANNs,ENQ-L2,0.7647,0.0001,0.8246,0.0014,0.0599,0.0014
2,SC2-C,PANNs,END1-L2,0.8401,0.0,0.8681,0.0005,0.028,0.0005
3,SC2-C,PANNs,END2-L2,0.8354,0.0001,0.8652,0.0007,0.0298,0.0007
4,SC2-C,PANNs,ENSC-L2,0.6881,0.0001,0.8163,0.0013,0.1282,0.0013
5,SC2-C,PANNs,PSH-L2,0.5677,0.0002,0.7143,0.0012,0.1466,0.0012
6,SC2-C,PANNs,TST-L2,0.6909,0.0,0.8692,0.0027,0.1783,0.0027
7,SC2-C,PANNs,Global,0.7273,0.0,0.8284,0.0006,0.1011,0.0006
