,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,PANNs,WHN-L1,0.815,0.0,0.9611,0.0019,0.1461,0.0019
1,RS-C,PANNs,ENQ-L1,0.7616,0.0,0.933,0.0015,0.1714,0.0015
2,RS-C,PANNs,END1-L1,0.8816,0.0,0.9623,0.0015,0.0808,0.0015
3,RS-C,PANNs,END2-L1,0.8504,0.0,0.9514,0.0014,0.1011,0.0014
4,RS-C,PANNs,ENSC-L1,0.7391,0.0,0.9438,0.0012,0.2046,0.0012
5,RS-C,PANNs,PSH-L1,0.9325,0.0,0.9755,0.0026,0.0429,0.0026
6,RS-C,PANNs,TST-L1,0.7108,0.0,0.9476,0.0066,0.2368,0.0066
7,RS-C,PANNs,Global,0.8015,0.0,0.9533,0.0009,0.1518,0.0009
