,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,AMAuT,WHN-L1,0.6045,0.0002,0.7829,0.0016,0.1784,0.0015
1,US8-C,AMAuT,ENSC-L1,0.5349,0.0,0.7752,0.0015,0.2404,0.0015
2,US8-C,AMAuT,PSH-L1,0.6036,0.0,0.7501,0.0043,0.1465,0.0043
3,US8-C,AMAuT,TST-L1,0.5183,0.0,0.7776,0.0006,0.2593,0.0006
4,US8-C,AMAuT,Global,0.5665,0.0,0.7716,0.0016,0.2052,0.0016
