,Model,Num of Params,Corruption,Befor Adaptation,After Adaptation
0,AMAuT,99080852,WHN-L1,0.6044526905130494,0.7838890798050651
1,AMAuT,99080852,ENSC-L1,0.5348702193417478,0.7747558507667132
2,AMAuT,99080852,PSH-L1,0.6035467714940542,0.753083851171875
3,AMAuT,99080852,TST-L1,0.5182993253588293,0.7776326522157575
4,AMAuT,99080852,Global,0.5664498706277966,0.7725157568590814
