,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,HuBERT,WHN-L2,0.613,0.0,0.6438,0.0127,0.0308,0.0127
1,US8-C,HuBERT,ENSC-L2,0.5246,0.0,0.5481,0.0071,0.0234,0.0071
2,US8-C,HuBERT,PSH-L2,0.6067,0.0,0.6028,0.0119,-0.004,0.0119
3,US8-C,HuBERT,TST-L2,0.439,0.0,0.4756,0.0263,0.0366,0.0263
4,US8-C,HuBERT,Global,0.564,0.0,0.5844,0.0076,0.0203,0.0076
