,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,AMAuT,WHN-L2,0.6112,0.0001,0.77,0.005,0.1588,0.0052
1,US8-C,AMAuT,ENSC-L2,0.5539,0.0003,0.7547,0.0052,0.2009,0.0053
2,US8-C,AMAuT,PSH-L2,0.5549,0.0,0.7276,0.0041,0.1727,0.0041
3,US8-C,AMAuT,TST-L2,0.518,0.0001,0.765,0.0039,0.247,0.0039
4,US8-C,AMAuT,Global,0.5594,0.0001,0.7544,0.0041,0.195,0.0041
