,Model,Num of Params,Corruption,Befor Adaptation,After Adaptation
0,AMAuT,99080852,WHN-L2,0.6111401685942983,0.7715877128820711
1,AMAuT,99080852,ENSC-L2,0.5543373819100536,0.7518665363682959
2,AMAuT,99080852,PSH-L2,0.5549280090277008,0.7290904512520967
3,AMAuT,99080852,TST-L2,0.5178143331713911,0.7672647367586627
4,AMAuT,99080852,Global,0.559472581889169,0.7551234881734634
