,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,PANNs,WHN-L1,0.815,0.0,0.9334,0.0096,0.1185,0.0096
1,RS-C,PANNs,ENQ-L1,0.7616,0.0,0.8804,0.0071,0.1188,0.0071
2,RS-C,PANNs,END1-L1,0.8816,0.0,0.94,0.0026,0.0584,0.0026
3,RS-C,PANNs,END2-L1,0.8504,0.0,0.928,0.0024,0.0777,0.0024
4,RS-C,PANNs,ENSC-L1,0.7391,0.0,0.8966,0.0069,0.1575,0.0069
5,RS-C,PANNs,PSH-L1,0.9325,0.0,0.9376,0.0067,0.0051,0.0067
6,RS-C,PANNs,TST-L1,0.7108,0.0,0.8606,0.0146,0.1497,0.0146
7,RS-C,PANNs,Global,0.8015,0.0,0.9012,0.0016,0.0997,0.0016
