,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,VS-C,PANNs,WHN-L1,0.8669,0.0,0.8576,0.0052,-0.0093,0.0052
1,VS-C,PANNs,ENQ-L1,0.8624,0.0,0.8511,0.0037,-0.0113,0.0037
2,VS-C,PANNs,END1-L1,0.895,0.0,0.874,0.0063,-0.021,0.0063
3,VS-C,PANNs,END2-L1,0.8881,0.0,0.872,0.0079,-0.016,0.0079
4,VS-C,PANNs,ENSC-L1,0.8404,0.0,0.8544,0.0088,0.0139,0.0088
5,VS-C,PANNs,PSH-L1,0.8619,0.0,0.8266,0.0062,-0.0353,0.0062
6,VS-C,PANNs,TST-L1,0.3657,0.0002,0.5603,0.0209,0.1945,0.0209
7,VS-C,PANNs,Global,0.7972,0.0,0.8137,0.0029,0.0165,0.003
