,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,AMAuT,WHN-L2,0.6112,0.0001,0.7726,0.0016,0.1614,0.0016
1,US8-C,AMAuT,ENSC-L2,0.5539,0.0002,0.7556,0.0035,0.2017,0.0037
2,US8-C,AMAuT,PSH-L2,0.555,0.0,0.7235,0.0069,0.1686,0.0069
3,US8-C,AMAuT,TST-L2,0.518,0.0001,0.7705,0.0039,0.2526,0.0038
4,US8-C,AMAuT,Global,0.5594,0.0001,0.7557,0.0012,0.1964,0.0012
