,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,AMAuT,WHN-L1,0.6045,0.0,0.777,0.0022,0.1725,0.0022
1,US8-C,AMAuT,ENSC-L1,0.5349,0.0,0.7679,0.001,0.233,0.001
2,US8-C,AMAuT,PSH-L1,0.6041,0.0003,0.7446,0.0056,0.1405,0.0056
3,US8-C,AMAuT,TST-L1,0.5183,0.0001,0.7806,0.0022,0.2623,0.0023
4,US8-C,AMAuT,Global,0.5666,0.0001,0.7678,0.0019,0.2012,0.0019
