,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,PANNs,WHN-L1,0.8211,0.0,0.8632,0.0025,0.042,0.0025
1,US8-C,PANNs,ENSC-L1,0.7139,0.0,0.8475,0.0012,0.1336,0.0012
2,US8-C,PANNs,PSH-L1,0.8026,0.0,0.8558,0.0007,0.0532,0.0007
3,US8-C,PANNs,TST-L1,0.5113,0.0,0.8647,0.003,0.3534,0.003
4,US8-C,PANNs,Global,0.7219,0.0,0.8576,0.0007,0.1357,0.0007
