,Model,Num of Params,Corruption,Befor Adaptation,After Adaptation
0,PANNs,84780131,WHN-L2,0.8153927767833993,0.8713147804108411
1,PANNs,84780131,ENSC-L2,0.7224039568721146,0.8432446624309394
2,PANNs,84780131,PSH-L2,0.7997046909832564,0.8469464632568995
3,PANNs,84780131,TST-L2,0.5211261418998243,0.8710272803697675
4,PANNs,84780131,Global,0.721970113123555,0.8580500314722335
