,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,AMAuT,WHN-L2,0.7675,0.0,0.9613,0.0021,0.1938,0.0021
1,RS-C,AMAuT,ENQ-L2,0.6568,0.0,0.9301,0.003,0.2733,0.003
2,RS-C,AMAuT,END1-L2,0.8405,0.0,0.9651,0.0019,0.1246,0.0019
3,RS-C,AMAuT,END2-L2,0.7491,0.0,0.9528,0.0036,0.2037,0.0036
4,RS-C,AMAuT,ENSC-L2,0.6953,0.0,0.9354,0.0036,0.2401,0.0036
5,RS-C,AMAuT,PSH-L2,0.7673,0.0,0.9322,0.0052,0.1649,0.0052
6,RS-C,AMAuT,TST-L2,0.6751,0.0,0.8946,0.014,0.2195,0.014
7,RS-C,AMAuT,Global,0.7337,0.0,0.9376,0.0014,0.2038,0.0014
