,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,AMAuT,WHN-L1,0.7834,0.0,0.7316,0.0019,-0.0518,0.0019
1,RS-C,AMAuT,ENQ-L1,0.6493,0.0,0.6552,0.0091,0.0059,0.0091
2,RS-C,AMAuT,END1-L1,0.8274,0.0,0.8826,0.0019,0.0552,0.0019
3,RS-C,AMAuT,END2-L1,0.7671,0.0,0.8314,0.0055,0.0643,0.0055
4,RS-C,AMAuT,ENSC-L1,0.7067,0.0,0.669,0.0034,-0.0377,0.0034
5,RS-C,AMAuT,PSH-L1,0.7963,0.0,0.7724,0.0003,-0.0239,0.0003
6,RS-C,AMAuT,TST-L1,0.6704,0.0,0.6526,0.0022,-0.0177,0.0022
7,RS-C,AMAuT,Global,0.74,0.0,0.7442,0.0029,0.0042,0.0029
