,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,HuBERT,WHN-L1,0.6201,0.0,0.7418,0.0048,0.1217,0.0048
1,US8-C,HuBERT,ENSC-L1,0.5068,0.0,0.7305,0.0044,0.2236,0.0044
2,US8-C,HuBERT,PSH-L1,0.6512,0.0,0.7168,0.0044,0.0657,0.0044
3,US8-C,HuBERT,TST-L1,0.4375,0.0,0.7377,0.0032,0.3002,0.0032
4,US8-C,HuBERT,Global,0.5739,0.0,0.7318,0.0039,0.1579,0.0039
