,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,HuBERT,WHN-L2,0.613,0.0,0.7418,0.0014,0.1288,0.0014
1,US8-C,HuBERT,ENSC-L2,0.5246,0.0,0.7192,0.004,0.1946,0.004
2,US8-C,HuBERT,PSH-L2,0.6067,0.0,0.7129,0.0016,0.1061,0.0016
3,US8-C,HuBERT,TST-L2,0.439,0.0,0.7369,0.0012,0.2979,0.0012
4,US8-C,HuBERT,Global,0.564,0.0,0.7279,0.0005,0.1639,0.0005
