,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,AMAuT,WHN-L1,0.7748,0.0,0.9369,0.0003,0.1621,0.0003
1,SC2-C,AMAuT,ENQ-L1,0.8451,0.0,0.9103,0.0006,0.0652,0.0006
2,SC2-C,AMAuT,END1-L1,0.9038,0.0,0.9349,0.0006,0.0311,0.0006
3,SC2-C,AMAuT,END2-L1,0.9085,0.0,0.9409,0.0002,0.0324,0.0002
4,SC2-C,AMAuT,ENSC-L1,0.7434,0.0,0.9201,0.0005,0.1767,0.0005
5,SC2-C,AMAuT,PSH-L1,0.7395,0.0,0.9065,0.0008,0.167,0.0008
6,SC2-C,AMAuT,TST-L1,0.8871,0.0,0.9522,0.0003,0.0651,0.0003
7,SC2-C,AMAuT,Global,0.8289,0.0,0.9288,0.0002,0.1,0.0002
