,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,HuBERT,WHN-L2,0.932,0.0,0.973,0.0004,0.041,0.0004
1,SC2-C,HuBERT,ENQ-L2,0.9425,0.0,0.9692,0.0008,0.0267,0.0008
2,SC2-C,HuBERT,END1-L2,0.9628,0.0,0.9726,0.0004,0.0097,0.0004
3,SC2-C,HuBERT,END2-L2,0.9587,0.0,0.9734,0.0003,0.0148,0.0003
4,SC2-C,HuBERT,ENSC-L2,0.9229,0.0,0.9681,0.0009,0.0452,0.0009
5,SC2-C,HuBERT,PSH-L2,0.6987,0.0,0.961,0.0014,0.2623,0.0014
6,SC2-C,HuBERT,TST-L2,0.9408,0.0,0.9729,0.0006,0.0321,0.0006
7,SC2-C,HuBERT,Global,0.9083,0.0,0.97,0.0004,0.0617,0.0004
