,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,HuBERT,WHN-L1,0.7066,0.0,0.9614,0.0026,0.2549,0.0026
1,RS-C,HuBERT,ENQ-L1,0.7009,0.0,0.9395,0.0053,0.2386,0.0053
2,RS-C,HuBERT,END1-L1,0.8341,0.0,0.9692,0.0018,0.1352,0.0018
3,RS-C,HuBERT,END2-L1,0.7927,0.0,0.9613,0.0023,0.1686,0.0023
4,RS-C,HuBERT,ENSC-L1,0.6561,0.0,0.9438,0.0026,0.2877,0.0026
5,RS-C,HuBERT,PSH-L1,0.8761,0.0,0.9736,0.0013,0.0975,0.0013
6,RS-C,HuBERT,TST-L1,0.7248,0.0,0.9724,0.0036,0.2476,0.0036
7,RS-C,HuBERT,Global,0.7444,0.0,0.9611,0.0023,0.2166,0.0023
