,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,PANNs,WHN-L1,0.8211,0.0,0.8648,0.0013,0.0437,0.0013
1,US8-C,PANNs,ENSC-L1,0.7139,0.0,0.8326,0.0037,0.1187,0.0037
2,US8-C,PANNs,PSH-L1,0.8026,0.0,0.825,0.0051,0.0224,0.0051
3,US8-C,PANNs,TST-L1,0.5113,0.0,0.7019,0.006,0.1906,0.006
4,US8-C,PANNs,Global,0.7219,0.0,0.8082,0.0032,0.0863,0.0032
