,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,US8-C,PANNs,WHN-L2,0.8269,0.0,0.826,0.0024,-0.0009,0.0024
1,US8-C,PANNs,ENSC-L2,0.7115,0.0002,0.7633,0.0025,0.0518,0.0025
2,US8-C,PANNs,PSH-L2,0.7919,0.0,0.7953,0.0045,0.0033,0.0045
3,US8-C,PANNs,TST-L2,0.5006,0.0001,0.7797,0.009,0.2791,0.0091
4,US8-C,PANNs,Global,0.718,0.0,0.7925,0.0015,0.0745,0.0015
