,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,SC2-C,AMAuT,WHN-L2,0.7584,0.0,0.9064,0.0015,0.148,0.0015
1,SC2-C,AMAuT,ENQ-L2,0.8569,0.0,0.9026,0.0016,0.0457,0.0016
2,SC2-C,AMAuT,END1-L2,0.9078,0.0,0.9384,0.0013,0.0306,0.0013
3,SC2-C,AMAuT,END2-L2,0.902,0.0,0.9394,0.0004,0.0373,0.0004
4,SC2-C,AMAuT,ENSC-L2,0.7493,0.0,0.8864,0.0016,0.1371,0.0016
5,SC2-C,AMAuT,PSH-L2,0.5857,0.0001,0.8684,0.0032,0.2826,0.0032
6,SC2-C,AMAuT,TST-L2,0.8742,0.0001,0.9294,0.0033,0.0551,0.0034
7,SC2-C,AMAuT,Global,0.8049,0.0,0.9101,0.0008,0.1052,0.0008
