,Dataset,Algorithm,Corruption,Before-mean,Before-std,After-mean,After-std,Improve-mean,Improve-std
0,RS-C,AMAuT,WHN-L2,0.7675,0.0,0.9677,0.0011,0.2002,0.0011
1,RS-C,AMAuT,ENQ-L2,0.6568,0.0,0.9459,0.0009,0.2891,0.0009
2,RS-C,AMAuT,END1-L2,0.8405,0.0,0.9714,0.0011,0.1309,0.0011
3,RS-C,AMAuT,END2-L2,0.7491,0.0,0.9619,0.0009,0.2128,0.0009
4,RS-C,AMAuT,ENSC-L2,0.6953,0.0,0.9484,0.0013,0.2531,0.0013
5,RS-C,AMAuT,PSH-L2,0.7673,0.0,0.9733,0.0008,0.206,0.0008
6,RS-C,AMAuT,TST-L2,0.6751,0.0,0.9824,0.0014,0.3073,0.0014
7,RS-C,AMAuT,Global,0.7337,0.0,0.9658,0.0008,0.2321,0.0008
